n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
50,0.002655518394648829,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9915,,,0.00032058139122956845,0.05387112988471501,1.1010398484516355e-06,0.00020495056740237025,0.05355054849348545,0.00017852256914682827
50,0.002655518394648829,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.35193492110558516,0.01376121012156347,0.0,0.04225872511783421,0.0,0.00017778077629503013,0.04225872511783421,0.00017778077629503013
50,0.002655518394648829,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8821,,,0.0010696043585564183,0.07413499195521672,2.9931398109044702e-06,0.00015017482399126445,0.07306538759666027,0.00011163591026997734
50,0.002655518394648829,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.11277150936685475,0.0014767313609093935,0.0,0.061148722769644975,0.0,0.00013315585491403806,0.061148722769644975,0.00013315585491403806
50,0.002655518394648829,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1094,,,0.00010198785530609107,0.008868714973008058,2.8544469973012545e-07,0.0005999307467563139,0.008766727117701966,0.0005836365118444249
50,0.002655518394648829,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8955250803153898,0.08176515362809614,0.0,0.007292128081430209,0.0,0.00040800299523561704,0.007292128081430209,0.00040800299523561704
50,0.0029866220735785954,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9912,,,0.0003743673765039721,0.05492083062354927,1.1141658964968308e-06,0.00023519840857304556,0.05454646324704531,0.00020616492059563418
50,0.0029866220735785954,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.36203713144230526,0.017700601211994554,0.0,0.04323429523934608,0.0,0.00020385570268090057,0.04323429523934608,0.00020385570268090057
50,0.0029866220735785954,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8564,,,0.0011782840866792833,0.07502462628996166,3.240149740790442e-06,0.00017171644868213084,0.07384634220328234,0.0001285325755867335
50,0.0029866220735785954,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.12255934681027365,0.0021358451246301364,0.0,0.06198506183471502,0.0,0.00015216127797240055,0.06198506183471502,0.00015216127797240055
50,0.0029866220735785954,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1348,,,0.00011347236621626555,0.0107307695975551,2.4149861569331155e-07,0.0006974460209387567,0.010617297231338833,0.0006805064667564669
50,0.0029866220735785954,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8748599533999255,0.09352366748392685,0.0,0.008814549479730002,0.0,0.0004728498998139914,0.008814549479730002,0.0004728498998139914
50,0.0033177257525083613,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9873,,,0.00041773006163439746,0.05530937979885673,1.546182617641092e-06,0.00025837600850027096,0.05489164973722234,0.00022372074811961759
50,0.0033177257525083613,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.3777029536294885,0.019810235507955416,0.0,0.043598302971144705,0.0,0.00022429601916279315,0.043598302971144705,0.00022429601916279315
50,0.0033177257525083613,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8505,,,0.0012396652972886607,0.07536611873178858,3.978835205325795e-06,0.00018999292032052554,0.0741264534344999,0.0001403192891453611
50,0.0033177257525083613,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.13432560342143648,0.0026498256268573405,0.0,0.0623079674229911,0.0,0.0001685608642566336,0.0623079674229911,0.0001685608642566336
50,0.0033177257525083613,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1368,,,0.0001396188860411311,0.011320755614151341,4.5083248693214683e-07,0.0007464472015289925,0.011181136728110209,0.000724168295812537
50,0.0033177257525083613,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.871197513317682,0.09460333894446128,0.0,0.009317251231663309,0.0,0.0005092611540018889,0.009317251231663309,0.0005092611540018889
50,0.003648829431438127,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9848,,,0.00048387425505329844,0.0563256059293682,1.7786756292154013e-06,0.00029224204760397167,0.05584173167431491,0.0002526790827760191
50,0.003648829431438127,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.38539141433570234,0.02370601343318846,0.0,0.04454450598056467,0.0,0.00025374410595793646,0.04454450598056467,0.00025374410595793646
50,0.003648829431438127,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8278,,,0.0013575668096949473,0.07623475160798335,4.545808297005685e-06,0.00021510534020880218,0.07487718479828837,0.00015862196900633032
50,0.003648829431438127,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.14317555029071422,0.0034835028977693162,0.0,0.0631256860946852,0.0,0.00019086685785009184,0.0631256860946852,0.00019086685785009184
50,0.003648829431438127,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.157,,,0.0001638677189842824,0.0130634864377064,5.175993952664589e-07,0.0008410753307430941,0.012899618718722118,0.0008154237638890161
50,0.003648829431438127,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8537464930837334,0.10313990854243284,0.0,0.01075437330123583,0.0,0.0005743471862132946,0.01075437330123583,0.0005743471862132946
50,0.003979933110367893,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9822,,,0.0005165763869804754,0.05664050826199823,2.076646033049216e-06,0.00030884966557461873,0.056123931875017775,0.00026535619641928786
50,0.003979933110367893,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.39885516147416133,0.025758380805539646,0.0,0.04483920784158208,0.0,0.0002683776719724623,0.04483920784158208,0.0002683776719724623
50,0.003979933110367893,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8226,,,0.0014050953215251913,0.07651017209181663,5.060001515846099e-06,0.00022815296619824537,0.07510507677029143,0.00016709811331403927
50,0.003979933110367893,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.15423709640102343,0.004121207786312339,0.0,0.06338592594184227,0.0,0.00020256788996328865,0.06338592594184227,0.00020256788996328865
50,0.003979933110367893,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1596,,,0.00018285952543678304,0.013552992533513327,6.597793285009359e-07,0.0008770068498385106,0.013370133008076544,0.0008476663880826691
50,0.003979933110367893,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8511975654624763,0.1030934231100048,0.0,0.011168734545206897,0.0,0.0006008501310724853,0.011168734545206897,0.0006008501310724853
50,0.004311036789297659,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9803,,,0.0005635200022031867,0.05742301598150038,2.1453314394488244e-06,0.00033086873454567955,0.05685949597929721,0.00028480361071881
50,0.004311036789297659,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.40604522434683105,0.029152881833756056,0.0,0.04556734753655783,0.0,0.0002874495850089572,0.04556734753655783,0.0002874495850089572
50,0.004311036789297659,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.8047,,,0.0014923458339065466,0.07717734162609757,5.32723366353798e-06,0.0002442139874121497,0.07568499579219101,0.00017922753930735944
50,0.004311036789297659,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.16277626925102037,0.005047124888024539,0.0,0.06401368513384746,0.0,0.00021678864544173946,0.06401368513384746,0.00021678864544173946
50,0.004311036789297659,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1756,,,0.00019745934214908557,0.014907032593721937,6.49956981821802e-07,0.0009418964727511415,0.014709573251572851,0.0009112228973451442
50,0.004311036789297659,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8385586955834787,0.1079162234671286,0.0,0.012282787075557959,0.0,0.0006449259555251372,0.012282787075557959,0.0006449259555251372
50,0.004642140468227425,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9796,,,0.0006044542981507533,0.05798530343277091,2.473305925781126e-06,0.00034998856298574626,0.05738084913462015,0.0003000372653814623
50,0.004642140468227425,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4146406591608415,0.031866201070359326,0.0,0.046091308402072505,0.0,0.00030420662131199714,0.046091308402072505,0.00030420662131199714
50,0.004642140468227425,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.7923,,,0.0015613522021079326,0.07765914738225106,5.869348985805577e-06,0.00025881847340225263,0.07609779518014309,0.00018908431435663787
50,0.004642140468227425,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.17182978910330454,0.005935411708273265,0.0,0.06446756619786195,0.0,0.00022984671243369976,0.06446756619786195,0.00022984671243369976
50,0.004642140468227425,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1873,,,0.00021580519953335057,0.015865620264234194,8.371895272122806e-07,0.000990825666247134,0.015649815064700846,0.0009567596699421834
50,0.004642140468227425,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8308887202876852,0.10971580630392656,0.0,0.013074451523543746,0.0,0.0006792775607980563,0.013074451523543746,0.0006792775607980563
50,0.004973244147157191,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9722,,,0.0006963865635156185,0.058950454734984586,3.1945769086054917e-06,0.00039263388295099236,0.05825406817146898,0.0003330390168053701
50,0.004973244147157191,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4198955745462408,0.03537899315375375,0.0,0.046993568759731014,0.0,0.0003417301117371555,0.046993568759731014,0.0003417301117371555
50,0.004973244147157191,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9722,,,0.0016996163746743043,0.07849938223859337,7.129806297815444e-06,0.000292129877063589,0.07679976586391907,0.0002110082989379333
50,0.004973244147157191,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.17940652964650752,0.007036256631724503,0.0,0.06526085863537535,0.0,0.0002596907081656144,0.06526085863537535,0.0002596907081656144
50,0.004973244147157191,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.1969,,,0.0002658675955893677,0.01739578550038588,1.1808504006425364e-06,0.0010855872526441832,0.017129917904796513,0.0010427307556283073
50,0.004973244147157191,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8186017049779298,0.11445509657514451,0.0,0.014362781893986914,0.0,0.0007486295809704836,0.014362781893986914,0.0007486295809704836
50,0.005304347826086957,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9706,,,0.0007266397651428886,0.05953427477014428,3.0239643826383998e-06,0.0004037343974456123,0.058807635005001406,0.0003440217468085833
50,0.005304347826086957,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.42621355000393407,0.038167525573002695,0.0,0.04753632816796673,0.0,0.0003512053600944718,0.04753632816796673,0.0003512053600944718
50,0.005304347826086957,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9706,,,0.0017605079471932324,0.0789955214039971,7.03193384260361e-06,0.0002997734100788212,0.07723501345680385,0.00021762174270280915
50,0.005304347826086957,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.18731655247412315,0.00808702431612522,0.0,0.06572733252107582,0.0,0.000266366984560739,0.06572733252107582,0.000266366984560739
50,0.005304347826086957,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.2362,,,0.0002716455665415648,0.018416402608662875,1.0179713047407309e-06,0.001123418316843393,0.018144757042121307,0.0010814890925474258
50,0.005304347826086957,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.8103151145183468,0.1160091692438104,0.0,0.015200328905391304,0.0,0.0007735403006543618,0.015200328905391304,0.0007735403006543618
50,0.0056354515050167225,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9633,,,0.0008213104434288489,0.060499426791654994,3.855577587915473e-06,0.00044498901822909235,0.059678116348226146,0.00037527159426868417
50,0.0056354515050167225,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.42994221312345515,0.04155473844736094,0.0,0.048438874929110566,0.0,0.0003875867779675718,0.048438874929110566,0.0003875867779675718
50,0.0056354515050167225,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9633,,,0.001901189679916908,0.07983669014337984,8.398738586016855e-06,0.0003322621488568207,0.07793550046346293,0.00023853946919909008
50,0.0056354515050167225,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.1939761525066422,0.009322927190073558,0.0,0.0665217094583109,0.0,0.0002955255431160311,0.0665217094583109,0.0002955255431160311
50,0.0056354515050167225,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.2519,,,0.0003246341789479677,0.019940570889089574,1.4573324850752847e-06,0.0012122341474063718,0.01961593671014161,0.0011609486782880902
50,0.0056354515050167225,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7987063519059163,0.11968345747609677,0.0,0.01648498607800906,0.0,0.0008391133165917413,0.01648498607800906,0.0008391133165917413
50,0.005966555183946488,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9648,,,0.0008210306070671196,0.060604356949142596,3.7398524862208018e-06,0.00044364145088868873,0.059783326342075484,0.0003748756346311417
50,0.005966555183946488,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.43982427124697127,0.04298957731946828,0.0,0.048535661798413184,0.0,0.000386317350801988,0.048535661798413184,0.000386317350801988
50,0.005966555183946488,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9648,,,0.0019068879459496063,0.07992239708193374,8.245461293594648e-06,0.0003308973906707733,0.07801550913598412,0.00023806284629415188
50,0.005966555183946488,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.20343841231713491,0.010205492626921777,0.0,0.06660182078432902,0.0,0.0002942563928401105,0.06660182078432902,0.0002942563928401105
50,0.005966555183946488,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.2551,,,0.0003208101599741356,0.020154482105280907,1.3806259765245393e-06,0.0012140220821295425,0.019833671945306774,0.0011638586934370706
50,0.005966555183946488,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7991355492692052,0.11706246850815412,0.0,0.016654150156887274,0.0,0.0008393662925400866,0.016654150156887274,0.0008393662925400866
50,0.006297658862876254,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9597,,,0.0008827167299938063,0.061330365637173666,4.083724711861103e-06,0.0004680564974518143,0.06044764890717987,0.00039428643523098026
50,0.006297658862876254,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.443967318804127,0.04578227708423096,0.0,0.04921349361658152,0.0,0.00040773969200297923,0.04921349361658152,0.00040773969200297923
50,0.006297658862876254,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9597,,,0.0020042325535787244,0.08055103658681341,8.882812512405463e-06,0.00034976228484030693,0.07854680403323468,0.00025081730106264554
50,0.006297658862876254,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.21011886646154626,0.01144089291845774,0.0,0.06719477109459795,0.0,0.00031112178023240037,0.06719477109459795,0.00031112178023240037
50,0.006297658862876254,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.269,,,0.0003510711651181292,0.021331236498088463,1.5314815801857981e-06,0.0012707453831741927,0.02098016533297033,0.0012163042936937547
50,0.006297658862876254,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7907419060987678,0.11873821697992677,0.0,0.0176390567007902,0.0,0.0008803624150124699,0.0176390567007902,0.0008803624150124699
50,0.00662876254180602,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9546,,,0.000961149767758644,0.062250572345513976,4.6095960104875865e-06,0.0004977354164446555,0.06128942257775534,0.0004173451975691641
50,0.00662876254180602,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4456323744006284,0.0488592219927018,0.0,0.05007255906870354,0.0,0.00043384121654447796,0.05007255906870354,0.00043384121654447796
50,0.00662876254180602,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9546,,,0.002127696809605344,0.08134698949508974,9.7745393722026e-06,0.00037287391901177,0.07921929268548439,0.0002660659817798173
50,0.00662876254180602,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.21542311162075176,0.012819008468458657,0.0,0.06794553142074049,0.0,0.0003318248584605385,0.06794553142074049,0.0003318248584605385
50,0.00662876254180602,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.2861,,,0.0003904939841875038,0.02283344090331312,1.7998417710520992e-06,0.0013384881434101363,0.022442946919125614,0.0012781392328099766
50,0.00662876254180602,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7795594082651838,0.12100152564813106,0.0,0.018893915574363557,0.0,0.0009295035217314909,0.018893915574363557,0.0009295035217314909
50,0.006959866220735786,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9514,,,0.000978581179226734,0.06230930692924448,4.682607167546332e-06,0.0005059230074548802,0.06133072575001776,0.0004234742238524498
50,0.006959866220735786,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4559509833207332,0.05001745028116742,0.0,0.05012902900635966,0.0,0.0004410813060433535,0.05012902900635966,0.0004410813060433535
50,0.006959866220735786,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9514,,,0.002146874709987491,0.08140521870119403,9.975794604675627e-06,0.00037950395229583366,0.07925834399120653,0.0002703484208819023
50,0.006959866220735786,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.2251374810322478,0.013737268325032664,0.0,0.06800144484441359,0.0,0.0003377717932137644,0.06800144484441359,0.0003377717932137644
50,0.006959866220735786,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.2843,,,0.0004039177587966158,0.022866001109922585,1.7755558174713265e-06,0.0013517633731387401,0.022462083351125973,0.0012894353334092286
50,0.006959866220735786,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7826337754544581,0.11867548366108567,0.0,0.018935180525459207,0.0,0.0009403242837659752,0.018935180525459207,0.0009403242837659752
50,0.007290969899665552,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9489,,,0.0010350386358849981,0.0630703721948233,5.041453779483772e-06,0.0005247375019599115,0.062035333558938296,0.0004383141927265829
50,0.007290969899665552,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4577473054232967,0.05255211930274852,0.0,0.05083844287080153,0.0,0.0004575957534778528,0.05083844287080153,0.0004575957534778528
50,0.007290969899665552,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9489,,,0.0022413627648961844,0.08205872377243092,1.0549129517832865e-05,0.00039398387246616153,0.07981736100753471,0.0002800151297979813
50,0.007290969899665552,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.23028783781009265,0.015095719106075623,0.0,0.06861717962713557,0.0,0.00035073182205271476,0.06861717962713557,0.00035073182205271476
50,0.007290969899665552,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3003,,,0.0004289675327630485,0.024148667788224453,1.9885705295917834e-06,0.0013980754738645218,0.023719700255461402,0.001332347219852753
50,0.007290969899665552,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7736208775994093,0.11940462404394839,0.0,0.019997705214587415,0.0,0.000973178777990011,0.019997705214587415,0.000973178777990011
50,0.0076220735785953175,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9459,,,0.0010859643416740498,0.06356328064519062,5.581342397452328e-06,0.0005440666968787035,0.06247731630351657,0.00045215940002469885
50,0.0076220735785953175,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.46269618695293047,0.0543981551668898,0.0,0.05129960022275727,0.0,0.000474736182200504,0.05129960022275727,0.000474736182200504
50,0.0076220735785953175,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9459,,,0.0023154160176556415,0.08248877821018079,1.1356093155995465e-05,0.00040951307289300464,0.08017336219252513,0.00028947140082799197
50,0.0076220735785953175,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.23706225870098074,0.016295212828563586,0.0,0.0690234914391129,0.0,0.00036472878565993813,0.0690234914391129,0.00036472878565993813
50,0.0076220735785953175,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3077,,,0.0004591624415322543,0.02492655726965056,2.310034886067918e-06,0.0014366775923089492,0.024467394828118307,0.0013655582437957726
50,0.0076220735785953175,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7699458549541999,0.11881752981582686,0.0,0.020653448291501057,0.0,0.0010022737820336786,0.020653448291501057,0.0010022737820336786
50,0.007953177257525083,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.942,,,0.0011554545139764237,0.06442011792121186,5.989938325099717e-06,0.0005660366040085018,0.06326466340723542,0.0004691993400664728
50,0.007953177257525083,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.46306810862161146,0.056868096944291555,0.0,0.05209905133352303,0.0,0.0004940619609983399,0.05209905133352303,0.0004940619609983399
50,0.007953177257525083,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.942,,,0.0024271563006679807,0.08322792367919576,1.2033853267007692e-05,0.0004266333091111231,0.08080076737852776,0.00030073827097606596
50,0.007953177257525083,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.24120736566349787,0.017734583322816994,0.0,0.06972038872919949,0.0,0.0003800687308144023,0.06972038872919949,0.0003800687308144023
50,0.007953177257525083,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3241,,,0.0004927113902082629,0.02634226047523341,2.524914469953707e-06,0.0014870865180049101,0.02584954908502515,0.0014116285654723786
50,0.007953177257525083,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7603393831595269,0.11958907997733877,0.0,0.021832263409930913,0.0,0.0010387488041450716,0.021832263409930913,0.0010387488041450716
50,0.00828428093645485,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9352,,,0.0012234514847618725,0.06481611569483019,6.937593558607137e-06,0.0005951542189034369,0.06359266421006832,0.0004888940688003536
50,0.00828428093645485,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4696289093240073,0.05851317640909008,0.0,0.05247286964552098,0.0,0.0005200334067863146,0.05247286964552098,0.0005200334067863146
50,0.00828428093645485,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9352,,,0.0025110800173629142,0.08358731592960582,1.3425973681940472e-05,0.00045061599621416424,0.0810762359122429,0.00031463095591224307
50,0.00828428093645485,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.24883630193600656,0.01891870241813504,0.0,0.07006203225059211,0.0,0.0004017623208146286,0.07006203225059211,0.0004017623208146286
50,0.00828428093645485,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3254,,,0.0005423309079451148,0.026854306971845095,3.0894427536428434e-06,0.001536013159872441,0.026311976063899976,0.0014508828527562236
50,0.00828428093645485,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7597607373191396,0.11924089200759841,0.0,0.022289924341864456,0.0,0.0010778607550944227,0.022289924341864456,0.0010778607550944227
50,0.008615384615384615,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9925,,,0.0012840623652356654,0.06570760432222715,6.749106240264255e-06,0.0006089043341731464,0.0644235419569915,0.0005018136512322163
50,0.008615384615384615,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4685763194206034,0.06096230155139526,0.0,0.05330353390202785,0.0,0.000531869095843015,0.05330353390202785,0.000531869095843015
50,0.008615384615384615,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9294,,,0.002617166536967145,0.0843532681201206,1.3364530333439156e-05,0.0004605503698448743,0.08173610158315345,0.0003227239107358332
50,0.008615384615384615,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.2519515238137391,0.020440650948398174,0.0,0.07078335740954668,0.0,0.0004104938592550461,0.07078335740954668,0.0004104938592550461
50,0.008615384615384615,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3447,,,0.0005639265515639299,0.02834177219117517,2.8631074788388603e-06,0.0015748783213929676,0.02777784563961124,0.0014900934240598793
50,0.008615384615384615,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.7493915365260687,0.12012153887264253,0.0,0.02352534809329872,0.0,0.0011046056382368126,0.02352534809329872,0.0011046056382368126
50,0.00894648829431438,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.989,,,0.0013986681203195313,0.06680285014304595,7.712907640976753e-06,0.0006458279342126493,0.06540418202272642,0.0005282060315619176
50,0.00894648829431438,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.46674769558252127,0.06346662818987577,0.0,0.054328481687570776,0.0,0.0005646276852552073,0.054328481687570776,0.0005646276852552073
50,0.00894648829431438,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9222,,,0.0027830519202137727,0.08531034304995969,1.4854673624461918e-05,0.0004903727336508959,0.08252729112974591,0.00034089493418854304
50,0.00894648829431438,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.2544899126282904,0.022009215252353168,0.0,0.07168771600728277,0.0,0.0004373714016939136,0.07168771600728277,0.0004373714016939136
50,0.00894648829431438,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.3598,,,0.0006319495795591823,0.030056616571676596,3.3869073188324494e-06,0.0016456722709553076,0.02942466699211742,0.0015506119856237878
50,0.00894648829431438,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.738433788830891,0.1214294143025606,0.0,0.024973991505693606,0.0,0.001158634120121533,0.024973991505693606,0.001158634120121533
50,0.009277591973244147,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.989,,,0.0013808007943778063,0.06647257098260405,7.752386689757962e-06,0.0006439358409701437,0.06509177018822623,0.0005261480970945021
50,0.009277591973244147,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.47869391235423836,0.06363063302693832,0.0,0.0540214000218735,0.0,0.0005630353841976014,0.0540214000218735,0.0005630353841976014
50,0.009277591973244147,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9225,,,0.002747999346828116,0.08502983481182329,1.4889972025873251e-05,0.0004891569314174492,0.08228183546499515,0.0003397130970063039
50,0.009277591973244147,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.2650940085298768,0.022824217429569957,0.0,0.07142393481219847,0.0,0.00043632279332258184,0.07142393481219847,0.00043632279332258184
